National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2024-2025 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (1824) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Massachusetts""ÿ-ÿSchool Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
250633000918,MA-0139-01390005,2506330,MA-0139,KG,01,Marathon Elementary School,Hopkinton,Middlesex County,129 Hayden Rowe Street,Hopkinton,MA,01748,,(508)497-9875,21,"Suburban, Large",No,545.00000,43.63000,12.4900000,?,?,44.00000,Regular,Open
250003400567,MA-0464-04640305,2500034,MA-0464,04,08,Marblehead Community Charter Public School,Marblehead Community Charter Public,Essex County,17 Lime Street,Marblehead,MA,01945,,(781)631-0777,21,"Suburban, Large",Yes,192.00000,16.00000,12.0000000,?,?,55.00000,Regular,Open
250726001124,MA-0168-01680505,2507260,MA-0168,09,12,Marblehead High,Marblehead,Essex County,2 Humphrey Street,Marblehead,MA,01945,,(781)639-3100,21,"Suburban, Large",No,861.00000,80.10000,10.7500000,?,?,92.00000,Regular,Open
250726001789,MA-0168-01680300,2507260,MA-0168,07,08,Marblehead Veterans Middle School,Marblehead,Essex County,217 Pleasant Street,Marblehead,MA,01945,,(781)639-3120,21,"Suburban, Large",No,411.00000,38.20000,10.7600000,?,?,51.00000,Regular,Open
251098001760,MA-0276-02760020,2510980,MA-0276,04,05,Margaret A Neary,Southborough,Worcester County,53 Parkerville Road,Southborough,MA,01772,,(508)481-2300,21,"Suburban, Large",No,275.00000,19.00000,14.4700000,?,?,17.00000,Regular,Open
251113001817,MA-0281-02810060,2511130,MA-0281,PK,PK,Margaret C Ells,Springfield,Hampden County,319 Cortland Street,Springfield,MA,01109,,(413)787-7345,12,"City, Midsize",No,141.00000,18.30000,7.7000000,?,?,115.00000,Regular,Open
250993001592,MA-0244-02440015,2509930,MA-0244,KG,05,Margaret L Donovan,Randolph,Norfolk County,123 Reed Street,Randolph,MA,02368,,(781)961-6248,41,"Rural, Fringe",No,415.00000,35.24000,11.7800000,?,?,258.00000,Regular,Open
250279002753,MA-0035-00350549,2502790,MA-0035,07,12,Margarita Muniz Academy,Boston,Suffolk County,20 Child Street,Boston,MA,02130,,(617)470-6907,11,"City, Large",No,428.00000,46.91000,9.1200000,?,?,385.00000,Regular,Open
250888001438,MA-0213-02130014,2508880,MA-0213,KG,05,Marguerite E Peaslee,Northborough,Worcester County,31 Maple Street,Northborough,MA,01532,,(508)351-7035,21,"Suburban, Large",No,267.00000,21.71000,12.3000000,?,?,50.00000,Regular,Open
250414000561,MA-0645-06450015,2504140,MA-0645,PK,03,Marguerite E Small Elementary,Dennis-Yarmouth,Barnstable County,440 Higgins Crowell Rd,West Yarmouth,MA,02673,2512,(508)778-7975,21,"Suburban, Large",No,302.00000,31.00000,9.7400000,?,?,202.00000,Regular,Open
250684000473,MA-0155-01550035,2506840,MA-0155,KG,05,Maria Hastings,Lexington,Middlesex County,7 Crosby Road,Lexington,MA,02421,,(781)860-5800,21,"Suburban, Large",No,579.00000,55.98000,10.3400000,?,?,64.00000,Regular,Open
250327000435,MA-0049-00490005,2503270,MA-0049,PK,05,Maria L. Baldwin,Cambridge,Middlesex County,85 Oxford Street,Cambridge,MA,02138,,(617)349-6525,12,"City, Midsize",No,360.00000,32.80000,10.9800000,?,?,62.00000,Regular,Open
251284002948,MA-0336-03360020,2512840,MA-0336,06,08,Maria Weston Chapman Middle School,Weymouth,Norfolk County,1051 Commercial Street,Weymouth,MA,02189,,(781)337-4500,21,"Suburban, Large",No,1187.00000,106.60000,11.1400000,?,?,507.00000,Regular,Open
250279002721,MA-0035-00350656,2502790,MA-0035,PK,08,Mario Umana Academy,Boston,Suffolk County,312 Border Street,East Boston,MA,02128,,(617)635-8481,11,"City, Large",No,634.00000,63.08000,10.0500000,?,?,535.00000,Regular,Open
250888001208,MA-0213-02130020,2508880,MA-0213,KG,05,Marion E Zeh,Northborough,Worcester County,33 Howard Street,Northborough,MA,01532,,(508)351-7048,21,"Suburban, Large",No,249.00000,19.25000,12.9400000,?,?,40.00000,Regular,Open
251146000129,MA-0292-02920017,2511460,MA-0292,PK,02,Mark G Hoyle Elementary,Swansea,Bristol County,70 Community Lane,Swansea,MA,02777,,(508)679-4049,21,"Suburban, Large",No,234.00000,19.85000,11.7900000,?,?,62.00000,Regular,Open
250732001133,MA-0170-01700505,2507320,MA-0170,09,12,Marlborough High,Marlborough,Middlesex County,431 Bolton Street,Marlborough,MA,01752,3992,(508)460-3500,21,"Suburban, Large",No,985.00000,87.49000,11.2600000,?,?,574.00000,Regular,Open
250774001211,MA-0181-01810030,2507740,MA-0181,KG,08,Marsh Grammar School,Methuen,Essex County,309 Pelham Street,Methuen,MA,01844,,(978)722-9076,21,"Suburban, Large",No,996.00000,78.22000,12.7300000,?,?,454.00000,Regular,Open
250267000183,MA-0031-00310305,2502670,MA-0031,05,07,Marshall Middle School,Billerica,Middlesex County,15 Floyd Street,Billerica,MA,01821,,(978)528-8670,21,"Suburban, Large",No,596.00000,50.81000,11.7300000,?,?,171.00000,Regular,Open
250324000429,MA-0048-00480303,2503240,MA-0048,06,08,Marshall Simonds Middle,Burlington,Middlesex County,114 Winn Street,Burlington,MA,01803,,(781)270-1781,21,"Suburban, Large",No,848.00000,73.07000,11.6100000,?,?,164.00000,Regular,Open
250735001142,MA-0171-01710505,2507350,MA-0171,09,12,Marshfield High,Marshfield,Plymouth County,167 Forest Street,Marshfield,MA,02050,,(781)834-5050,21,"Suburban, Large",No,1119.00000,101.90000,10.9800000,?,?,184.00000,Regular,Open
251281002098,MA-0335-03350017,2512810,MA-0335,KG,05,Martha Jones,Westwood,Norfolk County,80 Martha Jones Rd,Westwood,MA,02090,,(781)326-7500,21,"Suburban, Large",No,275.00000,19.45000,14.1400000,?,?,7.00000,Regular,Open
250003500569,MA-0466-04660550,2500035,MA-0466,KG,12,Martha's Vineyard Charter Public School,Martha's Vineyard Charter Public School,Dukes County,PO Box 1150,West Tisbury,MA,02575,,(508)693-9900,41,"Rural, Fringe",Yes,176.00000,23.35000,7.5400000,?,?,64.00000,Regular,Open
250738001145,MA-0700-07000505,2507380,MA-0700,09,12,Martha's Vineyard Regional High,Martha's Vineyard,Dukes County,Box 1385,Oak Bluffs,MA,02557,,(508)693-1033,31,"Town, Fringe",No,744.00000,87.38000,8.5100000,?,?,266.00000,Regular,Open
250993001593,MA-0244-02440040,2509930,MA-0244,KG,05,Martin E Young Elementary,Randolph,Norfolk County,30 Lou Courtney Dr,Randolph,MA,02368,,(781)961-6256,21,"Suburban, Large",No,320.00000,27.93000,11.4600000,?,?,216.00000,Regular,Open
250327000443,MA-0049-00490030,2503270,MA-0049,PK,05,Martin Luther King Jr.,Cambridge,Middlesex County,102 Putnam Avenue,Cambridge,MA,02139,,(617)349-6562,12,"City, Midsize",No,340.00000,33.20000,10.2400000,?,?,67.00000,Regular,Open
250008902127,MA-0492-04920005,2500089,MA-0492,KG,05,Martin Luther King Jr. Charter School of Excellence,Martin Luther King Jr. Charter School of Excellence,Hampden County,285 Dorset Street,Springfield,MA,01108,2821,(413)214-7806,12,"City, Midsize",Yes,354.00000,37.00000,9.5700000,?,?,293.00000,Regular,Open
250735001139,MA-0171-01710025,2507350,MA-0171,KG,05,Martinson Elementary,Marshfield,Plymouth County,275 Forest Street,Marshfield,MA,02050,,(781)834-5025,21,"Suburban, Large",No,445.00000,37.80000,11.7700000,?,?,115.00000,Regular,Open
251113001820,MA-0281-02810125,2511130,MA-0281,PK,05,Mary A. Dryden Veterans Memorial School,Springfield,Hampden County,190 Surrey Rd,Springfield,MA,01118,,(413)787-7248,12,"City, Midsize",No,304.00000,26.45000,11.4900000,?,?,227.00000,Regular,Open
251320002189,MA-0347-03470065,2513200,MA-0347,KG,05,Mary D Altavesta,Woburn,Middlesex County,980 1/2 Main Street,Woburn,MA,01801,,(781)937-8235,21,"Suburban, Large",No,248.00000,24.16000,10.2600000,?,?,132.00000,Regular,Open
251098001761,MA-0276-02760008,2510980,MA-0276,PK,01,Mary E Finn School,Southborough,Worcester County,60 Richards Road,Southborough,MA,01772,,(508)485-3176,21,"Suburban, Large",No,345.00000,31.80000,10.8500000,?,?,38.00000,Regular,Open
250294000367,MA-0040-00400020,2502940,MA-0040,KG,04,Mary E Flaherty School,Braintree,Norfolk County,99 Lakeside Dr,Braintree,MA,02184,,(781)380-0180,21,"Suburban, Large",No,290.00000,27.05000,10.7200000,?,?,82.00000,Regular,Open
250498000726,MA-0100-01000045,2504980,MA-0100,KG,05,Mary E Stapleton Elementary,Framingham,Middlesex County,25 Elm Street,Framingham,MA,01701,3495,(508)626-9143,13,"City, Small",No,359.00000,35.94000,9.9900000,?,?,231.00000,Regular,Open
250309002649,MA-0044-00440002,2503090,MA-0044,KG,05,Mary E. Baker School,Brockton,Plymouth County,45 Quincy Street,Brockton,MA,02302,,(508)894-4427,21,"Suburban, Large",No,769.00000,53.29000,14.4300000,?,?,555.00000,Regular,Open
250483002650,MA-0095-00950011,2504830,MA-0095,PK,05,Mary Fonseca Elementary School,Fall River,Bristol County,160 Wall Street,Fall River,MA,02720,,(508)675-8210,21,"Suburban, Large",No,598.00000,43.00000,13.9100000,?,?,522.00000,Regular,Open
250777002741,MA-0182-01820010,2507770,MA-0182,01,05,Mary K. Goode Elementary School,Middleborough,Plymouth County,31 Mayflower Avenue,Middleborough,MA,02346,,(508)946-2045,21,"Suburban, Large",No,590.00000,38.60000,15.2800000,?,?,214.00000,Regular,Open
250249000146,MA-0026-00260010,2502490,MA-0026,KG,03,Mary Lee Burbank,Belmont,Middlesex County,266 School Street,Belmont,MA,02478,3518,(617)993-5500,21,"Suburban, Large",No,238.00000,17.90000,13.3000000,?,?,23.00000,Regular,Open
251113001818,MA-0281-02810140,2511130,MA-0281,PK,05,Mary M Lynch,Springfield,Hampden County,315 No Branch Pkwy,Springfield,MA,01119,,(413)787-7250,12,"City, Midsize",No,216.00000,18.95000,11.4000000,?,?,188.00000,Regular,Open
251113001829,MA-0281-02810155,2511130,MA-0281,PK,05,Mary M Walsh,Springfield,Hampden County,50 Empress Ct,Springfield,MA,01129,,(413)787-7448,12,"City, Midsize",No,232.00000,27.40000,8.4700000,?,?,190.00000,Regular,Open
251113001819,MA-0281-02810145,2511130,MA-0281,PK,05,Mary O Pottenger,Springfield,Hampden County,1435 Carew Street,Springfield,MA,01104,,(413)787-7266,12,"City, Midsize",No,365.00000,33.40000,10.9300000,?,?,294.00000,Regular,Open
250831000948,MA-0725-07250010,2508310,MA-0725,PK,05,Mary Rowlandson Elementary,Nashoba,Worcester County,103 Hollywood Drive,Lancaster,MA,01523,,(978)368-8482,41,"Rural, Fringe",No,473.00000,38.00000,12.4500000,?,?,102.00000,Regular,Open
250741001146,MA-0705-07050505,2507410,MA-0705,09,12,Masconomet Regional High School,Masconomet,Essex County,20 Endicott Rd,Boxford,MA,01921,2709,(978)887-2323,21,"Suburban, Large",No,924.00000,75.72000,12.2000000,?,?,79.00000,Regular,Open
250741001097,MA-0705-07050405,2507410,MA-0705,07,08,Masconomet Regional Middle School,Masconomet,Essex County,20 Endicott Rd,Boxford,MA,01921,,(978)887-2323,21,"Suburban, Large",No,553.00000,51.23000,10.7900000,?,?,71.00000,Regular,Open
250744000886,MA-0172-01720505,2507440,MA-0172,07,12,Mashpee Middle-High School,Mashpee,Barnstable County,500 Old Barnstable Road,Mashpee,MA,02649,,(508)539-3600,21,"Suburban, Large",No,600.00000,62.49000,9.6000000,?,?,217.00000,Regular,Open
250279000322,MA-0035-00350304,2502790,MA-0035,PK,05,Mason Elementary School,Boston,Suffolk County,150 Norfolk Avenue,Roxbury,MA,02119,,(617)635-8405,11,"City, Large",No,205.00000,21.67000,9.4600000,?,?,182.00000,Regular,Open
250436000590,MA-0658-06580010,2504360,MA-0658,PK,01,Mason Road School,Dudley-Charlton Reg,Worcester County,20 Mason Road,Dudley,MA,01571,,(508)943-4312,21,"Suburban, Large",No,290.00000,21.00000,13.8100000,?,?,127.00000,Regular,Open
250861001371,MA-0207-02070080,2508610,MA-0207,KG,05,Mason-Rice,Newton,Middlesex County,149 Pleasant Street,Newton Centre,MA,02459,,(617)559-9570,13,"City, Small",No,321.00000,27.40000,11.7200000,?,?,10.00000,Regular,Open
250006601586,MA-0469-04690505,2500066,MA-0469,PK,12,Match Charter Public School,Match Charter Public School,Suffolk County,1001 Commonwealth Avenue,Boston,MA,02215,,(617)232-0300,11,"City, Large",Yes,1189.00000,116.13000,10.2400000,?,?,840.00000,Regular,Open
250279000289,MA-0035-00350227,2502790,MA-0035,PK,06,Mather Elementary School,Boston,Suffolk County,1 Parish Street,Dorchester,MA,02122,,(617)635-8757,11,"City, Large",No,473.00000,43.63000,10.8400000,?,?,327.00000,Regular,Open
250279002874,MA-0035-00350016,2502790,MA-0035,PK,06,Mattahunt Elementary School,Boston,Suffolk County,123 Alabama St,Mattapan,MA,02126,,(617)635-8792,11,"City, Large",No,581.00000,52.19000,11.1300000,?,?,480.00000,Regular,Open
250483000671,MA-0095-00950320,2504830,MA-0095,06,08,Matthew J Kuss Middle,Fall River,Bristol County,52 Globe Mills Avenue,Fall River,MA,02724,,(508)675-8335,21,"Suburban, Large",No,646.00000,62.38000,10.3600000,?,?,531.00000,Regular,Open
250627000909,MA-0137-01370060,2506270,MA-0137,PK,05,Maurice A Donahue Elementary,Holyoke,Hampden County,210 Whiting Farms Rd,Holyoke,MA,01040,,(413)534-2069,21,"Suburban, Large",No,388.00000,32.18000,12.0600000,?,?,328.00000,Regular,Open
251323002231,MA-0348-03480175,2513230,MA-0348,KG,06,May Street,Worcester,Worcester County,265 May Street,Worcester,MA,01602,,(508)799-3520,12,"City, Midsize",No,310.00000,21.74000,14.2600000,?,?,174.00000,Regular,Open
250750001153,MA-0174-01740505,2507500,MA-0174,09,12,Maynard High,Maynard,Middlesex County,1 Tiger Drive,Maynard,MA,01754,,(978)897-8891,21,"Suburban, Large",No,310.00000,32.14000,9.6500000,?,?,72.00000,Regular,Open
251311002167,MA-0344-03440305,2513110,MA-0344,06,08,McCall Middle,Winchester,Middlesex County,458 Main Street,Winchester,MA,01890,2990,(781)721-7026,21,"Suburban, Large",No,1036.00000,82.22000,12.6000000,?,?,94.00000,Regular,Open
250351000478,MA-0056-00560310,2503510,MA-0056,07,08,McCarthy Middle School,Chelmsford,Middlesex County,250 North Rd,Chelmsford,MA,01824,,(978)251-5122,21,"Suburban, Large",No,808.00000,65.00000,12.4300000,?,?,159.00000,Regular,Open
250171000010,MA-0600-06000015,2501710,MA-0600,KG,06,McCarthy-Towne School,Acton-Boxborough,Middlesex County,11 Charter Road,Acton,MA,01720,,(978)264-3377,21,"Suburban, Large",No,431.00000,35.00000,12.3100000,?,?,79.00000,Regular,Open
250489002775,MA-0097-00970340,2504890,MA-0097,01,05,McKay Elementary School,Fitchburg,Worcester County,67 Rindge Road,Fitchburg,MA,01420,,(978)665-3187,22,"Suburban, Midsize",No,754.00000,67.00000,11.2500000,?,?,583.00000,Regular,Open
250279000224,MA-0035-00350080,2502790,MA-0035,PK,08,McKay K-8 School,Boston,Suffolk County,122 Cottage Street,East Boston,MA,02128,,(617)635-8510,11,"City, Large",No,640.00000,67.18000,9.5300000,?,?,491.00000,Regular,Open
250264002854,MA-0030-00300002,2502640,MA-0030,PK,PK,McKeown School,Beverly,Essex County,70 Balch Street,Beverly,MA,01915,,(978)921-6100,21,"Suburban, Large",No,125.00000,11.00000,11.3600000,?,?,37.00000,Regular,Open
250450000605,MA-0087-00870013,2504500,MA-0087,PK,02,Meadow Brook,East Longmeadow,Hampden County,607 Parker Street,East Longmeadow,MA,01028,,(413)525-5470,21,"Suburban, Large",No,516.00000,36.13000,14.2800000,?,?,133.00000,Regular,Open
250753001157,MA-0175-01750505,2507530,MA-0175,09,12,Medfield Senior High,Medfield,Norfolk County,88R South Street,Medfield,MA,02052,2698,(508)359-4367,21,"Suburban, Large",No,704.00000,55.27000,12.7400000,?,?,47.00000,Regular,Open
250756001176,MA-0176-01760505,2507560,MA-0176,09,12,Medford High,Medford,Middlesex County,489 Winthrop Street,Medford,MA,02155,,(781)393-2301,21,"Suburban, Large",No,1195.00000,130.02000,9.1900000,?,?,504.00000,Regular,Open
250759001184,MA-0177-01770505,2507590,MA-0177,09,12,Medway High,Medway,Norfolk County,88 Summer Street,Medway,MA,02053,,(508)533-3227,21,"Suburban, Large",No,622.00000,45.00000,13.8200000,?,?,92.00000,Regular,Open
250759002483,MA-0177-01770305,2507590,MA-0177,05,08,Medway Middle,Medway,Norfolk County,45 Holliston Street,Medway,MA,02053,,(508)533-3230,21,"Suburban, Large",No,677.00000,54.00000,12.5400000,?,?,90.00000,Regular,Open
250204000397,MA-0610-06100010,2502040,MA-0610,PK,01,Meetinghouse School,Ashburnham-Westminster,Worcester County,8 South Street,Westminster,MA,01473,1535,(978)874-0163,22,"Suburban, Midsize",No,210.00000,13.92000,15.0900000,?,?,45.00000,Regular,Open
250762001193,MA-0178-01780505,2507620,MA-0178,09,12,Melrose High,Melrose,Middlesex County,360 Lynn Fells Parkway,Melrose,MA,02176,,(781)979-2200,21,"Suburban, Large",No,967.00000,75.27000,12.8500000,?,?,158.00000,Regular,Open
250762002557,MA-0178-01780305,2507620,MA-0178,06,08,Melrose Middle,Melrose,Middlesex County,350 Lynn Fells Parkway,Melrose,MA,02176,,(781)979-2100,21,"Suburban, Large",No,886.00000,66.75000,13.2700000,?,?,157.00000,Regular,Open
250279000342,MA-0035-00350363,2502790,MA-0035,01,12,Melvin H. King South End Academy,Boston,Suffolk County,90 Warren Avenue,Boston,MA,02116,,(617)635-9976,11,"City, Large",No,125.00000,38.45000,3.2500000,?,?,111.00000,Regular,Open
250786001238,MA-0185-01850010,2507860,MA-0185,KG,02,Memorial,Milford,Worcester County,12-14 Walnut Street,Milford,MA,01757,4098,(508)478-1689,21,"Suburban, Large",No,435.00000,41.50000,10.4800000,?,?,269.00000,Regular,Open
250834001301,MA-0198-01980043,2508340,MA-0198,KG,04,Memorial,Natick,Middlesex County,107 Eliot Street,Natick,MA,01760,,(508)647-6590,21,"Suburban, Large",No,455.00000,31.42000,14.4800000,?,?,44.00000,Regular,Open
250324000431,MA-0048-00480015,2503240,MA-0048,KG,05,Memorial,Burlington,Middlesex County,125 Winn Street,Burlington,MA,01803,,(781)270-1721,21,"Suburban, Large",No,372.00000,36.93000,10.0700000,?,?,77.00000,Regular,Open
250630000916,MA-0138-01380010,2506300,MA-0138,KG,06,Memorial,Hopedale,Worcester County,6 Prospect Street,Hopedale,MA,01747,,(508)634-2214,21,"Suburban, Large",No,558.00000,44.10000,12.6500000,?,?,135.00000,Regular,Open
251308002161,MA-0343-03430040,2513080,MA-0343,KG,02,Memorial,Winchendon,Worcester County,32 Elmwood Rd,Winchendon,MA,01475,1198,(978)616-1501,31,"Town, Fringe",No,268.00000,16.10000,16.6500000,?,?,146.00000,Regular,Open
251251002047,MA-0332-03320025,2512510,MA-0332,01,05,Memorial,West Springfield,Hampden County,201 Norman Street,West Springfield,MA,01089,,(413)263-3333,21,"Suburban, Large",No,189.00000,20.64000,9.1600000,?,?,143.00000,Regular,Open
250777002626,MA-0182-01820011,2507770,MA-0182,PK,KG,Memorial Early Childhood Center,Middleborough,Plymouth County,219 North Main Street,Middleboro,MA,02346,,(508)946-2032,21,"Suburban, Large",No,273.00000,18.00000,15.1700000,?,?,111.00000,Regular,Open
250489001523,MA-0097-00970048,2504890,MA-0097,06,08,Memorial Middle School,Fitchburg,Worcester County,615 Rollstone Street,Fitchburg,MA,01420,,(978)345-3295,22,"Suburban, Midsize",No,601.00000,46.00000,13.0700000,?,?,401.00000,Regular,Open
250753000114,MA-0175-01750003,2507530,MA-0175,PK,01,Memorial School,Medfield,Norfolk County,59 Adams Street,Medfield,MA,02052,1654,(508)359-5135,21,"Suburban, Large",No,412.00000,22.12000,18.6300000,?,?,29.00000,Regular,Open
250768001277,MA-0710-07100001,2507680,MA-0710,PK,04,Memorial School,Mendon-Upton,Worcester County,69 Main Street,Upton,MA,01568,,(508)529-1082,21,"Suburban, Large",No,493.00000,35.00000,14.0900000,?,?,67.00000,Regular,Open
250861001373,MA-0207-02070105,2508610,MA-0207,KG,05,Memorial Spaulding,Newton,Middlesex County,250 Brookline Street,Newton Centre,MA,02459,,(617)559-9600,13,"City, Small",No,342.00000,34.50000,9.9100000,?,?,38.00000,Regular,Open
250279000232,MA-0035-00350100,2502790,MA-0035,PK,06,Mendell Elementary School,Boston,Suffolk County,164 School Street,Roxbury,MA,02119,,(617)635-8234,11,"City, Large",No,309.00000,29.44000,10.5000000,?,?,180.00000,Regular,Open
250198001681,MA-0010-00100038,2501980,MA-0010,PK,PK,Menotomy Preschool,Arlington,Middlesex County,17 Irving Street,Arlington,MA,02476,,(781)316-3698,21,"Suburban, Large",No,100.00000,8.00000,12.5000000,?,?,27.00000,Regular,Open
250171000029,MA-0600-06000010,2501710,MA-0600,KG,06,Merriam School,Acton-Boxborough,Middlesex County,11 Charter Road,Acton,MA,01720,,(978)264-3371,21,"Suburban, Large",No,395.00000,30.00000,13.1700000,?,?,48.00000,Regular,Open
250303002102,MA-0625-06250020,2503030,MA-0625,KG,01,Merrill Elementary School,Bridgewater-Raynham,Bristol County,687 Pleasant Street,Raynham,MA,02767,,(508)824-2490,21,"Suburban, Large",No,310.00000,18.66000,16.6100000,?,?,82.00000,Regular,Open
250987001573,MA-0243-02430060,2509870,MA-0243,KG,05,Merrymount,Quincy,Norfolk County,4 Agawam Rd,Quincy,MA,02169,,(617)984-8762,21,"Suburban, Large",No,291.00000,24.40000,11.9300000,?,?,77.00000,Regular,Open
250774001213,MA-0181-01810505,2507740,MA-0181,09,12,Methuen High,Methuen,Essex County,1 Ranger Rd,Methuen,MA,01844,,(978)722-6040,21,"Suburban, Large",No,1841.00000,140.77000,13.0800000,?,?,930.00000,Regular,Open
250315000421,MA-0046-00460020,2503150,MA-0046,PK,08,Michael Driscoll,Brookline,Norfolk County,725 Washington St,Brookline,MA,02446,,(617)879-4250,21,"Suburban, Large",No,567.00000,41.61000,13.6300000,?,?,69.00000,Regular,Open
251092001752,MA-0278-02780305,2510920,MA-0278,05,08,Michael E. Smith Middle School,South Hadley,Hampshire County,100 Mosier Street,South Hadley,MA,01075,1599,(413)538-5074,21,"Suburban, Large",No,505.00000,44.90000,11.2500000,?,?,172.00000,Regular,Open
250777001227,MA-0182-01820505,2507770,MA-0182,09,12,Middleborough High,Middleborough,Plymouth County,71 East Grove Street,Middleborough,MA,02346,,(508)946-2010,21,"Suburban, Large",No,774.00000,68.22000,11.3500000,?,?,277.00000,Regular,Open
251323002233,MA-0348-03480185,2513230,MA-0348,KG,06,Midland Street,Worcester,Worcester County,18 Midland Street,Worcester,MA,01602,,(508)799-3548,12,"City, Midsize",No,249.00000,18.38000,13.5500000,?,?,116.00000,Regular,Open
251059001696,MA-0265-02650015,2510590,MA-0265,PK,05,Mildred Aitken School,Seekonk,Bristol County,165 Newman Avenue,Seekonk,MA,02771,4908,(508)336-5230,21,"Suburban, Large",No,578.00000,44.25000,13.0600000,?,?,110.00000,Regular,Open
250279002670,MA-0035-00350378,2502790,MA-0035,PK,08,Mildred Avenue K-8 School,Boston,Suffolk County,5 Mildred Avenue,Mattapan,MA,02126,,(617)635-1642,11,"City, Large",No,601.00000,56.69000,10.6000000,?,?,511.00000,Regular,Open
250573001598,MA-0680-06800025,2505730,MA-0680,PK,01,Mile Tree Elementary,Hampden-Wilbraham,Hampden County,625 Main Street,Wilbraham,MA,01095,,(413)596-6921,21,"Suburban, Large",No,355.00000,22.39000,15.8600000,?,?,71.00000,Regular,Open
250567001276,MA-0675-06750310,2505670,MA-0675,06,08,Miles River Middle,Hamilton-Wenham,Essex County,787 Bay Rd,Hamilton,MA,01982,,(978)468-0362,41,"Rural, Fringe",No,391.00000,37.80000,10.3400000,?,?,37.00000,Regular,Open
250786001239,MA-0185-01850505,2507860,MA-0185,09,12,Milford High,Milford,Worcester County,31 West Fountain Street,Milford,MA,01757,4098,(508)478-1110,21,"Suburban, Large",No,1316.00000,110.74000,11.8800000,?,?,696.00000,Regular,Open
251260001734,MA-0321-03210045,2512600,MA-0321,04,06,Mill Pond School,Westborough,Worcester County,6 Olde Hickory Path,Westborough,MA,01581,,(508)836-7780,21,"Suburban, Large",No,834.00000,75.94000,10.9800000,?,?,137.00000,Regular,Open
250789001249,MA-0186-01860505,2507890,MA-0186,07,12,Millbury Junior/Senior High,Millbury,Worcester County,12 Martin Street,Millbury,MA,01527,,(508)865-5841,21,"Suburban, Large",No,722.00000,63.66000,11.3400000,?,?,262.00000,Regular,Open
250537002576,MA-0110-01100200,2505370,MA-0110,02,06,Millbury Street Elementary School,Grafton,Worcester County,105 Millbury Street,Grafton,MA,01519,1178,(508)839-0757,21,"Suburban, Large",No,585.00000,48.38000,12.0900000,?,?,78.00000,Regular,Open
250624001302,MA-0136-01360007,2506240,MA-0136,03,05,Miller School,Holliston,Middlesex County,235 Woodland Street,Holliston,MA,01746,,(508)429-0667,21,"Suburban, Large",No,649.00000,49.34000,13.1500000,?,?,77.00000,Regular,Open
250792001255,MA-0187-01870505,2507920,MA-0187,09,12,Millis High School,Millis,Norfolk County,245 Plain Street,Millis,MA,02054,,(508)376-7010,21,"Suburban, Large",No,286.00000,26.73000,10.7000000,?,?,48.00000,Regular,Open
250792001254,MA-0187-01870020,2507920,MA-0187,06,08,Millis Middle,Millis,Norfolk County,245 Plain Street,Millis,MA,02054,,(508)376-7014,21,"Suburban, Large",No,267.00000,22.06000,12.1000000,?,?,48.00000,Regular,Open
250271500185,MA-0622-06220010,2502715,MA-0622,PK,03,Millville Elementary,Blackstone-Millville,Worcester County,122 Berthelette Way,Millville,MA,01529,,(508)876-0177,41,"Rural, Fringe",No,459.00000,34.84000,13.1700000,?,?,169.00000,Regular,Open
251113000896,MA-0281-02810023,2511130,MA-0281,PK,05,Milton Bradley School,Springfield,Hampden County,22 Mulberry Street,Springfield,MA,01105,,(413)787-7475,12,"City, Midsize",No,385.00000,33.90000,11.3600000,?,?,359.00000,Regular,Open
250756002062,MA-0176-01760150,2507560,MA-0176,PK,05,Milton Fuller Roberts,Medford,Middlesex County,35 Court Street,Medford,MA,02155,,(781)393-2155,21,"Suburban, Large",No,586.00000,47.03000,12.4600000,?,?,177.00000,Regular,Open
250798001262,MA-0189-01890505,2507980,MA-0189,09,12,Milton High,Milton,Norfolk County,25 Gile Road,Milton,MA,02186,,(617)696-4470,21,"Suburban, Large",No,1083.00000,87.12000,12.4300000,?,?,163.00000,Regular,Open
